Subj_idx,Stimulus,Response,Confidence,RT_decision,RT_confidence,Task
175,1,2,0,0.623,2.35,EM
175,1,1,0,1.293,7.481,VP
175,2,2,1,2.245,2.04,VP
175,2,1,9,2.47,0.54,VP
175,2,2,10,1.729,0.768,VP
175,2,1,5,1.024,1.151,VP
175,2,2,10,0.791,0.79,VP
175,1,1,9,1.351,1.991,VP
175,2,2,10,0.74,0.788,VP
175,2,1,5,0.668,1.064,VP
175,1,1,5,1.249,1.185,VP
175,2,2,4,0.98,1.055,VP
175,2,2,9,1.548,0.797,VP
175,1,1,10,1.299,1.104,VP
175,1,1,10,1.291,0.429,VP
175,2,2,10,0.341,0.741,VP
175,1,1,10,0.305,0.786,VP
175,1,1,10,0.28,0.509,VP
175,1,1,10,0.29,0.671,VP
175,2,2,5,0.615,0.926,VP
175,2,2,9,0.976,0.618,VP
175,1,1,10,0.233,0.927,VP
175,1,1,10,0.245,0.474,VP
175,1,1,9,0.644,1.289,VP
175,2,2,9,0.976,0.901,VP
175,2,1,10,0.667,0.662,VP
175,2,1,5,0.554,1.045,VP
175,1,1,10,0.52,0.643,VP
175,2,2,10,0.622,0.882,VP
175,2,2,10,0.371,0.688,VP
175,1,2,9,0.853,0.84,VP
175,1,2,9,0.733,0.681,VP
175,2,2,0,1.546,1.745,VP
175,1,2,10,1.502,0.966,VP
175,1,1,10,0.392,1.293,VP
175,2,2,10,0.6,1.426,VP
175,1,1,9,1.423,0.818,VP
175,1,1,10,0.873,1.127,VP
175,1,2,10,0.218,0.861,VP
175,1,2,10,0.214,0.807,VP
175,1,1,0,0.535,1.692,VP
176,2,2,2,8.284,15.513,EF
176,1,1,6,1.958,4.606,EF
176,2,2,10,2.588,5.263,EF
176,2,2,7,2.458,8.678,EF
176,1,1,10,1.345,4.135,EF
176,2,2,9,1.26,2.863,EF
176,1,1,4,1.663,6.733,EF
176,2,2,9,2.091,11.795,EF
176,2,2,10,0.98,5.038,EF
176,2,1,5,2.037,14.773,EF
176,1,1,10,0.526,3.799,EF
176,2,2,6,0.744,3.776,EF
176,1,1,10,0.763,2.179,EF
176,1,1,10,1.028,3.856,EF
176,1,1,10,0.814,5.282,EF
176,1,1,10,1.478,1.874,EF
176,2,2,10,0.818,3.704,EF
176,2,2,7,2.796,5.164,EF
176,2,2,5,1.678,2.732,EF
176,1,1,0,3.041,4.418,EF
176,2,2,8,1.42,6.58,EF
176,2,2,9,0.929,7.836,EF
176,2,2,10,0.546,6.104,EF
176,1,1,10,0.537,5.427,EF
176,1,1,10,0.328,2.81,EF
176,1,1,10,0.703,1.933,EF
176,2,2,10,0.493,3.731,EF
176,2,2,3,1.483,5.013,EF
176,1,1,10,0.389,3.306,EF
176,1,1,10,0.446,1.899,EF
176,2,2,10,1.688,2.593,EF
176,2,2,10,0.273,2.519,EF
176,2,2,10,0.27,2.615,EF
176,1,2,0,1.111,3.974,EF
176,1,1,10,1.04,2.517,EF
176,1,1,10,0.254,3.682,EF
176,2,2,10,0.094,4.199,EF
176,1,1,10,0.25,2.127,EF
176,1,1,3,1.536,4.101,EF
176,1,1,10,0.267,5.013,EF
176,2,2,8,2.387,6.037,EM
176,1,1,10,1.015,2.675,EM
176,1,1,10,0.795,3.246,EM
176,1,1,10,0.537,3.611,EM
176,1,2,5,0.905,5.843,EM
176,1,1,3,1.045,5.572,EM
176,2,2,3,1.992,7.226,EM
176,2,2,8,1.085,3.031,EM
176,1,1,10,0.282,2.161,EM
176,2,2,10,0.462,3.182,EM
176,2,2,10,0.414,2.299,EM
176,2,2,10,0.279,1.325,EM
176,1,1,10,0.325,1.307,EM
176,2,2,10,0.412,2.663,EM
176,2,2,10,0.235,1.563,EM
176,2,2,10,0.301,1.297,EM
176,2,2,10,0.229,1.04,EM
176,1,1,10,0.288,1.467,EM
176,2,2,0,0.67,4.532,EM
176,1,1,10,0.606,2.482,EM
176,2,2,10,0.276,1.989,EM
176,1,1,10,0.281,2.36,EM
176,2,2,10,0.363,2.829,EM
176,1,1,10,0.302,1.916,EM
176,1,1,10,0.21,1.154,EM
176,2,2,10,0.15,2.057,EM
176,2,1,3,1.145,4.527,EM
176,1,1,10,0.33,1.978,EM
176,2,1,2,2.286,3.132,EM
176,1,2,5,2.165,2.306,EM
176,2,2,10,0.308,2.206,EM
176,1,1,10,0.314,2.295,EM
176,1,1,10,0.342,1.757,EM
176,2,2,10,0.164,2.039,EM
176,1,1,10,0.255,1.533,EM
176,2,2,10,0.204,1.78,EM
176,1,1,4,0.568,4.243,EM
176,1,2,10,0.411,2.529,EM
176,2,2,10,0.136,1.226,EM
176,2,2,10,0.14,1.73,EM
176,1,1,0,1.367,8.525,SM
176,2,2,5,1.22,6.272,SM
176,2,2,5,0.989,5.282,SM
176,2,1,3,0.861,10.165,SM
176,1,2,7,1.176,4.826,SM
176,2,2,10,0.231,12.408,SM
176,1,1,6,1.009,4.653,SM
176,1,2,6,0.821,4.84,SM
176,2,2,0,0.832,4.867,SM
176,2,2,8,1.193,4.926,SM
176,2,2,10,0.247,3.641,SM
176,2,1,6,0.893,9.164,SM
176,1,2,8,0.814,6.249,SM
176,2,2,10,0.144,4.301,SM
176,1,1,10,0.667,8.746,SM
176,1,1,10,0.454,3.84,SM
176,2,2,10,0.444,17.363,SM
176,2,1,10,0.25,3.562,SM
176,2,1,7,0.577,5.552,SM
176,2,1,0,0.832,3.834,SM
176,2,2,7,1.044,6.238,SM
176,2,2,6,1.568,4.634,SM
176,2,1,0,0.342,3.056,SM
176,1,1,10,0.611,3.704,SM
176,2,1,0,0.258,4.186,SM
176,2,2,10,1.574,4.04,SM
176,2,2,10,0.481,7.718,SM
176,2,1,7,0.501,6.189,SM
176,1,1,10,0.314,2.544,SM
176,1,2,10,0.264,12.076,SM
176,2,2,8,0.831,3.533,SM
176,1,1,10,0.653,3.181,SM
176,2,2,10,0.185,1.794,SM
176,2,1,0,0.723,7.153,SM
176,2,2,0,0.581,3.589,SM
176,2,2,0,0.411,5.629,SM
176,1,1,0,0.307,6.954,SM
176,2,2,10,0.766,2.599,SM
176,1,1,10,0.975,3.567,SM
176,2,2,0,0.495,15.383,SM
176,2,2,5,2.297,0.827,VP
176,2,1,10,0.898,0.503,VP
176,2,2,5,1.37,0.595,VP
176,1,1,4,1.404,1.163,VP
176,2,2,8,2.875,0.379,VP
176,1,2,9,1.339,1.045,VP
176,1,1,8,1.17,0.653,VP
176,1,1,10,1.485,0.398,VP
176,2,1,9,0.46,0.68,VP
176,2,2,7,1.446,0.607,VP
176,1,1,5,1.472,0.884,VP
176,1,1,8,1.602,0.57,VP
176,2,1,4,2.001,1.052,VP
176,2,2,5,0.45,1.319,VP
176,2,1,5,1.43,2.024,VP
176,1,2,6,2.634,0.695,VP
176,2,1,6,1.393,0.836,VP
176,1,2,6,0.983,0.942,VP
176,1,1,9,2.001,0.636,VP
176,2,1,2,1.865,3.577,VP
176,2,1,6,1.194,1.028,VP
176,1,1,7,0.724,0.339,VP
176,2,2,7,0.838,0.657,VP
176,2,1,9,0.81,0.494,VP
176,2,1,6,0.909,0.764,VP
176,1,1,8,0.838,1.074,VP
176,2,1,8,0.598,0.374,VP
176,1,1,8,0.492,0.646,VP
176,2,1,5,0.498,2.504,VP
176,2,2,6,0.472,0.743,VP
176,2,2,6,0.508,0.73,VP
176,1,1,7,0.417,0.636,VP
176,1,1,8,0.442,0.644,VP
176,2,1,6,0.75,0.749,VP
176,1,1,6,0.696,1.109,VP
176,1,1,9,0.241,0.802,VP
176,2,1,9,0.259,0.637,VP
176,2,2,5,0.863,1.15,VP
176,2,1,3,0.948,1.922,VP
176,1,1,6,1.071,0.95,VP
177,2,2,6,4.867,2.654,VP
177,2,1,7,1.395,1.52,VP
177,1,1,7,2.823,1.608,VP
177,2,1,6,1.588,3.654,VP
177,1,2,7,2.142,1.416,VP
177,2,1,6,1.212,1.763,VP
177,1,1,8,1.07,1.031,VP
177,1,1,7,1.248,0.901,VP
177,2,2,8,1.521,1.151,VP
177,1,1,7,1.463,3.175,VP
177,1,1,7,1.94,1.521,VP
177,1,1,6,1.669,1.256,VP
177,1,1,7,1.604,1.055,VP
177,2,2,7,1.315,1.454,VP
177,1,2,5,2.737,4.069,VP
177,1,1,7,1.399,1.291,VP
177,1,1,9,0.945,1.419,VP
177,2,2,8,1.443,1.271,VP
177,2,2,7,1.02,3.28,VP
177,2,1,8,3.047,1.892,VP
177,1,1,7,1.524,2.672,VP
177,2,1,8,2.103,2.191,VP
177,1,1,7,2.091,1.246,VP
177,2,2,9,0.879,1.033,VP
177,1,1,9,0.996,1.439,VP
177,2,1,7,0.912,1.084,VP
177,1,2,8,1.053,1.482,VP
177,2,2,9,1.011,1.621,VP
177,2,1,8,1.069,1.064,VP
177,1,1,8,1.009,1.135,VP
177,2,2,7,1.015,0.941,VP
177,1,1,9,3.334,1.307,VP
177,2,2,7,0.927,1.033,VP
177,1,2,7,2.003,3.037,VP
177,1,1,8,1.227,1.763,VP
177,1,1,9,0.772,0.806,VP
177,1,1,9,1.15,0.848,VP
177,1,1,8,1.192,1.776,VP
177,2,2,5,0.83,3.016,VP
177,1,2,6,0.955,2.729,VP
177,1,1,8,1.968,8.685,SM
177,1,1,3,1.412,15.473,SM
177,2,2,10,1.765,5.723,SM
177,1,1,0,1.898,7.694,SM
177,1,1,5,1.293,9.181,SM
177,1,1,9,1.656,5.209,SM
177,2,2,0,1.015,5.158,SM
177,1,2,6,0.882,4.67,SM
177,1,1,5,1.025,7.902,SM
177,2,1,1,1.579,9.112,SM
177,2,2,3,1.072,26.634,SM
177,1,1,0,0.649,4.661,SM
177,1,2,6,1.092,6.639,SM
177,2,2,9,1.224,3.192,SM
177,2,2,3,0.662,4.39,SM
177,1,1,0,0.922,4.011,SM
177,1,1,0,0.502,3.14,SM
177,2,2,8,0.897,4.002,SM
177,2,2,0,0.997,5.356,SM
177,2,2,10,1.307,4.013,SM
177,1,1,5,1.078,5.158,SM
177,2,2,7,1.452,5.53,SM
177,1,2,1,2.054,3.874,SM
177,1,1,10,1.103,3.683,SM
177,2,2,8,1.347,13.137,SM
177,1,2,7,1.312,6.701,SM
177,2,1,8,1.177,6.41,SM
177,2,2,10,1.282,3.769,SM
177,1,1,10,0.922,3.278,SM
177,2,2,10,1.141,3.939,SM
177,2,2,4,1.314,26.054,SM
177,2,2,10,1.611,3.629,SM
177,1,1,6,1.825,5.386,SM
177,1,1,10,0.981,4.423,SM
177,1,1,2,1.604,5.389,SM
177,2,2,9,1.167,4.051,SM
177,2,2,1,1.082,3.695,SM
177,1,1,9,1.192,6.526,SM
177,1,2,2,1.203,5.688,SM
177,1,1,6,1.738,6.962,SM
177,2,2,3,1.209,9.293,EM
177,1,1,6,2.297,2.76,EM
177,2,2,10,1.028,2.188,EM
177,2,2,9,0.761,2.794,EM
177,2,2,3,0.911,3.05,EM
177,2,2,9,1.084,2.714,EM
177,1,1,9,1.859,3.12,EM
177,2,2,2,0.917,4.04,EM
177,2,2,3,0.734,6.015,EM
177,1,1,7,1.31,3.632,EM
177,1,1,6,1.405,2.681,EM
177,1,2,8,2.995,2.436,EM
177,2,2,10,1.108,2.489,EM
177,2,2,10,0.896,2.951,EM
177,2,2,10,0.668,2.364,EM
177,1,1,10,1.036,2.113,EM
177,1,1,10,0.706,2.354,EM
177,1,1,10,0.673,2.069,EM
177,2,2,9,1.201,2.069,EM
177,1,2,8,1.015,2.159,EM
177,2,2,9,1.031,2.127,EM
177,1,1,10,1.019,2.045,EM
177,1,1,10,0.793,2.177,EM
177,2,2,2,1.26,3.497,EM
177,2,1,9,1.013,2.056,EM
177,1,2,7,0.546,2.204,EM
177,1,2,7,1.516,3.18,EM
177,1,2,3,1.05,2.878,EM
177,1,1,3,0.794,4.512,EM
177,1,1,8,1.2,3.018,EM
177,1,2,2,0.89,3.311,EM
177,2,2,5,1.398,3.157,EM
177,2,1,8,1.147,2.845,EM
177,1,1,4,0.822,3.324,EM
177,2,1,3,1.179,2.996,EM
177,1,1,1,0.358,6.091,EM
177,1,1,3,0.423,2.775,EM
177,2,2,9,1.161,2.677,EM
177,2,2,4,0.783,3.833,EM
177,2,1,4,0.934,4.991,EM
177,2,2,7,1.485,5.231,EF
177,2,2,10,0.909,7.415,EF
177,2,2,10,0.965,3.489,EF
177,2,1,6,1.214,4.682,EF
177,1,1,9,1.771,6.479,EF
177,1,1,10,1.041,5.251,EF
177,1,1,10,1.436,3.08,EF
177,2,2,9,0.835,4.004,EF
177,1,1,8,0.916,7.438,EF
177,2,2,10,0.815,6.549,EF
177,1,1,10,1.667,1.937,EF
177,2,1,2,1.222,5.407,EF
177,1,1,2,0.903,4.025,EF
177,2,2,10,0.751,5.6,EF
177,2,2,10,1.175,5.325,EF
177,1,1,8,1.191,4.059,EF
177,2,2,10,0.952,3.46,EF
177,2,2,10,1.18,4.896,EF
177,2,2,10,1.111,5.208,EF
177,1,1,10,0.761,6.694,EF
177,2,2,10,1.017,5.744,EF
177,1,1,10,1.314,7.037,EF
177,2,2,10,0.718,3.149,EF
177,2,2,8,0.961,10.686,EF
177,1,1,4,0.897,9.969,EF
177,1,1,8,1.096,3.976,EF
177,1,1,10,0.804,6.205,EF
177,2,2,10,0.75,4.832,EF
177,1,2,4,1.14,10.839,EF
177,1,1,10,0.722,6.221,EF
177,2,2,10,0.792,14.142,EF
177,2,2,8,1.231,8.683,EF
177,2,2,9,1.038,12.365,EF
177,1,1,10,1.237,4.572,EF
177,1,1,10,0.875,3.562,EF
177,2,2,8,0.937,3.326,EF
177,1,1,10,0.778,4.245,EF
177,1,1,10,0.857,11.927,EF
177,1,1,10,0.72,3.284,EF
177,2,2,10,0.757,5.024,EF
178,1,1,9,10.452,2.971,EF
178,1,1,5,6.904,19.709,EF
178,2,2,9,5.562,3.395,EF
178,1,2,0,1.195,15.703,EF
178,1,1,0,3.984,16.268,EF
178,1,1,9,2.48,10.417,EF
178,2,2,10,3.742,5.075,EF
178,2,2,10,3.286,8.84,EF
178,2,2,5,1.379,16.238,EF
178,1,1,10,1.686,4.632,EF
178,2,2,10,1.871,20.758,EF
178,2,2,10,1.595,15.129,EF
178,2,2,9,1.843,21.521,EF
178,1,1,10,1.568,25.818,EF
178,2,2,9,2.147,10.988,EF
178,2,2,10,3.244,14.455,EF
178,2,2,10,3.899,7.52,EF
178,1,1,0,1.342,13.54,EF
178,1,1,9,1.374,19.082,EF
178,2,2,9,1.745,8.918,EF
178,2,2,10,4.562,9.295,EF
178,2,2,8,1.474,20.012,EF
178,1,1,9,1.389,13.198,EF
178,1,1,9,3.291,17.688,EF
178,1,1,10,1.453,14.373,EF
178,1,1,9,0.987,20.288,EF
178,1,1,9,1.67,19.765,EF
178,2,2,10,1.87,16.074,EF
178,1,1,0,1.069,16.606,EF
178,2,2,9,2.759,12.241,EF
178,2,2,8,3.42,19.005,EF
178,2,2,10,1.762,6.069,EF
178,2,2,9,1.549,8.556,EF
178,2,2,10,1.198,3.84,EF
178,2,2,9,1.74,12.58,EF
178,2,2,8,2.1,16.922,EF
178,2,1,0,4.144,28.534,EF
178,2,2,10,2.506,10.061,EF
178,1,1,9,1.026,21.911,EF
178,1,1,8,1.501,4.774,EF
178,1,1,10,1.736,6.36,SM
178,1,1,5,1.396,7.522,SM
178,1,1,10,1.215,5.9,SM
178,2,2,8,2.041,5.493,SM
178,1,1,6,1.419,13.238,SM
178,2,2,5,2.469,26.257,SM
178,2,2,7,2.327,8.25,SM
178,1,1,4,1.302,7.682,SM
178,2,2,7,2.331,8.329,SM
178,1,1,9,1.504,10.309,SM
178,2,2,7,2.954,9.027,SM
178,2,2,8,1.393,5.235,SM
178,1,1,5,1.131,6.729,SM
178,1,2,3,1.606,20.157,SM
178,1,2,0,3.092,9.421,SM
178,1,1,1,1.706,9.528,SM
178,2,2,6,1.563,13.813,SM
178,2,2,8,1.249,12.844,SM
178,1,1,3,2.014,4.406,SM
178,2,1,5,1.142,4.356,SM
178,1,1,6,1.308,29.447,SM
178,1,2,3,1.74,11.438,SM
178,2,2,10,2.706,4.461,SM
178,2,2,0,2.151,9.692,SM
178,2,2,7,1.435,7.321,SM
178,2,1,1,1.742,10.432,SM
178,1,1,2,1.582,10.008,SM
178,2,2,0,1.636,12.422,SM
178,2,2,0,2.614,7.465,SM
178,2,1,3,1.252,9.172,SM
178,2,2,8,3.335,14.833,SM
178,1,2,1,1.479,19.617,SM
178,1,2,5,1.419,22.204,SM
178,1,2,3,1.742,14.849,SM
178,2,2,9,3.587,10.912,SM
178,2,2,3,2.649,9.043,SM
178,2,2,0,1.906,13.078,SM
178,1,1,7,4.024,7.693,SM
178,1,1,7,2.418,14.295,SM
178,2,2,8,2.253,6.073,SM
178,1,2,7,3.73,1.595,VP
178,1,1,5,2.119,1.283,VP
178,1,2,3,1.331,1.179,VP
178,2,2,5,1.165,1.381,VP
178,1,2,6,1.323,1.229,VP
178,2,2,5,1.714,1.044,VP
178,1,1,0,0.938,2.07,VP
178,2,2,7,1.766,0.765,VP
178,2,1,0,0.817,1.66,VP
178,2,2,8,1.49,0.653,VP
178,1,2,0,1.051,1.346,VP
178,2,2,5,1.051,1.088,VP
178,2,2,4,1.372,0.947,VP
178,2,2,8,1.171,0.912,VP
178,2,1,5,1.691,0.579,VP
178,1,2,6,1.247,0.825,VP
178,2,2,5,1.127,0.833,VP
178,1,1,0,0.809,1.119,VP
178,2,2,8,1.196,0.897,VP
178,1,2,4,1.627,1.338,VP
178,1,1,2,3.599,0.975,VP
178,1,1,3,0.873,0.777,VP
178,2,2,2,1.433,0.952,VP
178,1,1,5,2.371,0.455,VP
178,2,2,3,1.133,1.298,VP
178,2,1,7,2.385,0.41,VP
178,2,2,4,2.185,0.66,VP
178,2,1,6,3.183,0.375,VP
178,1,2,5,1.264,0.576,VP
178,2,2,3,1.88,0.86,VP
178,1,1,4,2.067,0.971,VP
178,1,2,5,1.235,1.029,VP
178,2,1,2,1.036,0.888,VP
178,1,2,2,1.491,1.087,VP
178,1,1,5,1.455,0.6,VP
178,1,1,1,2.502,1.283,VP
178,1,2,0,0.88,1.909,VP
178,2,2,5,2.216,0.942,VP
178,2,2,7,1.736,1.025,VP
178,2,2,4,1.709,1.306,VP
178,1,1,10,2.836,22.847,EM
178,1,1,10,1.296,2.05,EM
178,2,2,10,1.999,2.075,EM
178,1,1,10,1.448,1.95,EM
178,1,1,10,0.715,2.413,EM
178,1,1,10,0.691,5.054,EM
178,2,2,5,1.957,5.614,EM
178,1,1,10,1.072,1.917,EM
178,2,2,10,0.997,1.764,EM
178,1,1,9,1.372,2.98,EM
178,1,1,10,0.921,1.852,EM
178,2,2,10,0.801,1.827,EM
178,2,2,9,1.32,2.168,EM
178,1,1,10,0.568,1.418,EM
178,2,2,8,1.158,4.665,EM
178,2,1,5,1.017,4.286,EM
178,1,1,10,0.666,1.728,EM
178,2,2,1,2.159,5.359,EM
178,2,1,1,1.779,4.912,EM
178,2,2,3,0.967,2.05,EM
178,2,2,10,1.128,2.568,EM
178,1,2,0,2.416,4.21,EM
178,2,2,10,0.995,2.079,EM
178,2,2,10,0.773,2.114,EM
178,2,2,10,0.712,1.885,EM
178,1,2,0,1.169,4.811,EM
178,2,2,10,0.531,2.17,EM
178,2,2,10,0.728,2.501,EM
178,2,2,5,0.99,2.699,EM
178,2,2,10,1.009,1.91,EM
178,2,1,0,0.691,3.721,EM
178,2,2,10,0.742,1.999,EM
178,1,1,0,1.846,2.84,EM
178,1,1,10,0.346,2.252,EM
178,1,1,5,0.638,2.324,EM
178,1,1,10,0.356,1.98,EM
178,1,1,5,1.356,3.038,EM
178,1,1,8,1.339,3.037,EM
178,1,1,3,2.407,5.117,EM
178,1,1,8,1.139,1.879,EM
179,1,2,0,4.971,10.32,SM
179,1,1,0,4.465,15.027,SM
179,1,1,7,5.43,9.99,SM
179,1,2,3,4.029,5.348,SM
179,1,2,2,2.216,15.867,SM
179,1,1,2,2.664,6.95,SM
179,1,1,2,1.113,9.66,SM
179,2,2,7,2.893,9.956,SM
179,1,1,3,1.357,17.272,SM
179,2,2,0,1.057,7.302,SM
179,2,2,4,2.031,18.991,SM
179,1,1,5,0.659,8.829,SM
179,1,1,0,0.554,4.936,SM
179,2,2,0,1.472,9.267,SM
179,2,2,0,0.817,7.685,SM
179,2,2,3,1.932,5.463,SM
179,2,1,3,0.368,11.718,SM
179,2,2,8,0.701,7.089,SM
179,1,1,10,2.788,4.904,SM
179,2,2,4,1.647,6.3,SM
179,2,1,2,0.379,5.012,SM
179,2,2,10,1.685,7.939,SM
179,2,2,10,1.581,2.289,SM
179,1,1,10,1.372,5.813,SM
179,1,1,5,0.331,5.612,SM
179,1,1,10,0.995,10.221,SM
179,2,2,10,1.336,4.051,SM
179,1,2,1,2.633,7.402,SM
179,1,2,1,0.311,5.391,SM
179,1,2,0,0.585,6.394,SM
179,2,2,2,1.059,17.329,SM
179,1,2,0,1.237,6.281,SM
179,2,1,0,0.189,6.907,SM
179,1,1,10,0.593,5.47,SM
179,2,2,9,1.037,5.09,SM
179,1,2,0,0.445,8.324,SM
179,1,1,10,0.389,3.531,SM
179,2,2,2,0.693,6.565,SM
179,2,2,9,0.771,3.337,SM
179,1,1,7,0.983,5.299,SM
179,1,1,0,2.736,7.084,EF
179,2,2,9,0.764,6.68,EF
179,2,2,10,2.031,13.583,EF
179,2,2,10,1.013,7.648,EF
179,2,2,7,2.312,8.134,EF
179,2,2,9,2.557,6.59,EF
179,1,2,6,0.913,8.877,EF
179,2,2,8,1.593,6.219,EF
179,2,2,10,1.623,2.459,EF
179,2,2,9,1.149,5.065,EF
179,1,1,10,2.957,4.147,EF
179,1,2,0,0.783,3.717,EF
179,1,1,9,1.203,3.121,EF
179,2,2,10,1.408,5.109,EF
179,1,1,5,1.402,13.245,EF
179,1,1,8,1.314,10.994,EF
179,2,2,9,1.121,5.168,EF
179,2,2,9,0.927,6.392,EF
179,2,2,10,1.069,7.806,EF
179,2,2,10,1.303,16.7,EF
179,2,2,10,0.639,11.15,EF
179,2,2,10,0.799,6.375,EF
179,2,2,10,0.597,6.789,EF
179,2,2,9,0.664,3.651,EF
179,1,1,10,0.484,8.98,EF
179,2,2,10,0.895,7.308,EF
179,1,1,10,0.803,6.096,EF
179,1,2,9,0.872,3.468,EF
179,1,1,10,0.46,4.446,EF
179,2,1,0,1.14,10.48,EF
179,1,1,9,0.854,4.424,EF
179,1,1,8,0.836,6.355,EF
179,1,1,10,0.903,3.967,EF
179,2,2,10,2.459,4.745,EF
179,2,2,10,0.551,4.991,EF
179,2,2,7,1.008,8.567,EF
179,2,1,8,1.44,13.817,EF
179,2,2,0,1.787,4.537,EF
179,2,2,10,0.389,5.198,EF
179,2,2,10,0.951,5.242,EF
179,1,1,10,1.472,5.051,EM
179,1,1,10,0.904,3.309,EM
179,2,2,9,1.062,6.907,EM
179,2,2,10,0.448,3.043,EM
179,2,2,10,0.225,3.102,EM
179,1,1,10,0.5,2.68,EM
179,1,1,10,0.483,6.087,EM
179,2,2,9,0.98,5.055,EM
179,1,1,10,0.53,2.036,EM
179,1,1,10,0.55,1.532,EM
179,1,1,10,0.463,2.192,EM
179,2,2,10,0.35,2.123,EM
179,2,2,10,0.455,2.999,EM
179,1,1,10,0.439,2.508,EM
179,2,2,10,0.383,2.117,EM
179,2,2,10,0.305,1.951,EM
179,1,1,10,0.424,1.676,EM
179,1,1,10,0.409,1.927,EM
179,2,2,10,0.351,2.008,EM
179,1,1,10,0.483,2.296,EM
179,2,2,9,0.759,3.591,EM
179,1,1,10,0.925,2.472,EM
179,2,2,10,0.186,2.319,EM
179,2,2,10,0.301,4.122,EM
179,2,2,10,0.198,1.632,EM
179,2,2,10,0.193,1.885,EM
179,1,1,8,1.343,9.833,EM
179,1,1,10,0.27,2.432,EM
179,1,1,10,0.31,3.107,EM
179,2,2,10,0.183,2.617,EM
179,2,2,10,0.184,1.767,EM
179,1,1,5,0.125,5.856,EM
179,2,2,10,0.333,3.648,EM
179,1,1,10,0.41,2.911,EM
179,2,2,10,0.568,2.976,EM
179,1,1,10,0.295,3.625,EM
179,1,1,10,0.342,3.106,EM
179,1,1,10,0.389,1.856,EM
179,2,2,10,0.256,2.109,EM
179,1,1,7,0.871,4.725,EM
179,1,1,4,2.242,2.578,VP
179,2,2,2,2.119,4.358,VP
179,2,2,2,1.332,1.58,VP
179,2,2,0,1.125,2.631,VP
179,2,1,4,0.506,2.861,VP
179,2,1,4,0.665,2.027,VP
179,2,2,5,0.341,2.281,VP
179,1,1,9,0.597,2.647,VP
179,2,2,5,0.304,1.884,VP
179,2,2,6,2.269,1.505,VP
179,1,2,0,0.43,2.082,VP
179,1,1,6,0.919,1.399,VP
179,2,2,4,1.902,1.165,VP
179,2,2,7,1.059,1.195,VP
179,2,2,7,0.852,2.08,VP
179,2,1,0,1.146,2.436,VP
179,2,2,3,0.996,1.397,VP
179,1,1,9,1.612,1.196,VP
179,1,2,4,0.74,4.004,VP
179,2,2,8,1.032,1.084,VP
179,2,1,6,1.194,2.236,VP
179,2,1,6,0.913,1.71,VP
179,1,2,9,0.9,0.988,VP
179,1,2,9,0.71,0.907,VP
179,1,1,9,0.872,0.876,VP
179,2,2,9,0.698,0.836,VP
179,1,1,8,0.682,0.836,VP
179,1,2,6,0.948,1.33,VP
179,1,2,6,0.981,1.122,VP
179,1,2,8,0.681,1.044,VP
179,2,1,0,0.633,3.777,VP
179,2,2,9,0.788,0.797,VP
179,2,2,8,0.649,0.935,VP
179,1,2,8,0.755,0.963,VP
179,2,2,8,0.589,0.805,VP
179,2,2,10,1.09,1.295,VP
179,1,1,7,1.087,0.874,VP
179,2,2,0,0.387,1.304,VP
179,2,2,10,1.209,0.735,VP
179,1,1,8,0.823,0.799,VP
180,1,1,2,8.844,24.647,SM
180,1,2,6,3.38,14.538,SM
180,1,1,4,5.182,15.548,SM
180,2,2,9,11.886,24.366,SM
180,2,2,0,1.595,18.146,SM
180,2,1,3,2.523,12.379,SM
180,1,2,4,3.619,15.237,SM
180,1,1,10,1.328,8.434,SM
180,2,1,0,0.932,13.738,SM
180,1,1,4,0.859,10.046,SM
180,2,2,10,1.748,10.472,SM
180,2,1,6,1.957,4.573,SM
180,1,2,6,2.155,5.846,SM
180,1,2,0,9.094,16.724,SM
180,1,1,4,1.477,26.873,SM
180,2,2,6,1.476,8.089,SM
180,1,2,0,1.414,20.424,SM
180,1,2,0,2.043,10.413,SM
180,2,2,0,1.328,15.385,SM
180,2,1,7,1.607,7.258,SM
180,1,1,4,1.67,10.757,SM
180,1,2,4,6.584,11.042,SM
180,2,2,3,1.533,9.248,SM
180,2,2,5,2.236,23.247,SM
180,1,1,4,1.914,17.81,SM
180,1,1,5,2.864,5.1,SM
180,2,2,6,1.219,21.02,SM
180,2,2,6,1.783,5.041,SM
180,1,2,2,1.428,9.071,SM
180,1,1,4,12.083,8.57,SM
180,1,1,3,1.276,8.047,SM
180,2,2,4,1.412,21.288,SM
180,1,1,6,1.462,5.691,SM
180,1,2,5,1.051,7.563,SM
180,1,1,4,1.455,10.417,SM
180,2,2,0,0.644,19.204,SM
180,2,2,2,1.692,6.297,SM
180,1,1,2,1.173,19.64,SM
180,1,2,3,1.114,31.461,SM
180,2,1,0,1.215,7.9,SM
180,1,1,8,1.858,5.82,EF
180,2,2,10,2.38,6.381,EF
180,1,1,10,1.27,19.057,EF
180,1,1,10,1.383,6.892,EF
180,2,2,10,2.525,8.131,EF
180,1,1,10,0.635,5.496,EF
180,1,1,10,1.257,5.977,EF
180,2,2,10,2.091,2.546,EF
180,2,2,6,2.207,10.6,EF
180,1,1,10,0.999,3.924,EF
180,2,2,10,1.179,12.996,EF
180,2,2,10,0.72,15.484,EF
180,1,1,10,0.88,8.15,EF
